gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pagerank,pass_through,truncated_by_depth,seed_reach,rapid_share,in_degree,out_degree,unique_senders,unique_receivers,incoming_amount,outgoing_amount,incoming_tx_count,outgoing_tx_count,weighted_pagerank,betweenness_centrality,weak_component_id,weak_component_size,average_incoming_transaction,median_incoming_transaction,max_incoming_transaction,average_outgoing_transaction,median_outgoing_transaction,max_outgoing_transaction,active_days,first_transaction_date,last_transaction_date,daily_volume_std,daily_transaction_count_std,max_daily_count,mean_daily_count,transaction_frequency,burstiness,largest_sender_share,largest_receiver_share,sender_concentration,receiver_concentration,number_of_connected_clusters,cluster_bridge_score,flow_imbalance,seed_neighbors_count,relative_volume_percentile,relative_degree_percentile,relative_pagerank_percentile,short_delay_flow_patterns,same_day_in_out_patterns,similar_amount_rapid_share,pass_through_ratio,score_consolidator,score_distributor,score_transit,score_terminal,score_coordinator,anomaly_score
100000005815602100,peripheral,0.8,5,0.4646,"Недостаточно признаков роли: 1 входящих, 1 исходящих связей, глубина 3/4.",3,False,1,1,20000.0,165000.0,1,1,0.0005700199122003353,8.25,False,2,0.0,1,1,1,1,20000.0,165000.0,1,1,0.0005521710322392155,5.565449688334818e-06,0,1877,20000.0,20000.0,20000.0,165000.0,165000.0,165000.0,2,2026-07-02,2026-07-21,102530.48327204939,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0.7837837837837838,0,0.6685678073510773,0.670468948035488,0.8922686945500634,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.3348
100000006641671100,transit,0.8137,3,0.5811,Возможный транзит: наблюдаемый выход/вход 114%; похожие суммы за ≤2 дня у 100% входящих.,3,False,2,1,22000.0,25000.0,2,3,0.00043685609736694974,1.1363636363636365,False,1,1.0,2,1,2,1,22000.0,25000.0,2,3,0.0004399911079982389,5.565449688334818e-06,0,1877,11000.0,11000.0,13000.0,8333.333333333334,9000.0,11000.0,3,2026-07-04,2026-07-27,9712.53485622231,0.5773502691896257,2.0,1.6666666666666667,1.6666666666666667,0.16666666666666663,0.5909090909090909,1.0,0.5909090909090909,1.0,0,0.0,0.06382978723404255,0,0.3808618504435995,0.8307984790874525,0.844106463878327,2,2,1.0,1.1363636363636365,0.0,0.0,0.8137,0.0,0.0,0.7369
100000002945031100,peripheral,0.5,13,0.1484,"Недостаточно признаков роли: 1 входящих, 0 исходящих связей, глубина 3/4.",3,False,1,0,15000.0,0.0,1,0,0.0003184466210092419,0.0,False,3,0.0,1,0,1,0,15000.0,0.0,1,0,0.000291121950616924,0.0,0,1877,15000.0,15000.0,15000.0,0.0,0.0,0.0,1,2026-07-08,2026-07-08,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0.0,-1.0,0,0.10392902408111533,0.28010139416983526,0.28010139416983526,0,0,0.0,0.0,0.0,0.0,0.0,0.5261,0.0,0.096
100000003497735100,terminal,0.7328,18,0.2605,"Возможная точка остановки видимого потока: 1 плательщиков, исходящих 0, глубина 3/4.",3,False,1,0,125000.0,0.0,1,0,0.00031507273031162027,0.0,False,1,0.0,1,0,1,0,125000.0,0.0,1,0,0.00030694621061712747,0.0,0,1877,125000.0,125000.0,125000.0,0.0,0.0,0.0,1,2026-07-26,2026-07-26,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0.0,-1.0,0,0.5842839036755386,0.28010139416983526,0.5602027883396705,0,0,0.0,0.0,0.0,0.0,0.0,0.7328,0.0,0.2161
100000004644615100,peripheral,0.8,9,0.3344,"Недостаточно признаков роли: 1 входящих, 2 исходящих связей, глубина 3/4.",3,False,1,2,50810.0,379665.0,1,14,0.00038561832640490674,7.472249557173785,False,1,1.0,1,2,1,2,50810.0,379665.0,1,14,0.00037436756021008163,0.0,0,1877,50810.0,50810.0,50810.0,27118.928571428572,17350.0,84500.0,12,2026-07-06,2026-07-30,28623.481337907084,0.4522670168666455,2.0,1.25,1.25,0.375,1.0,0.9834986106172546,1.0,0.9834986106172546,0,0.0,0.7639351878738603,0,0.8339670468948035,0.8307984790874525,0.7807351077313055,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.7393
100000002755292100,terminal,0.772,4,0.3055,"Возможная точка остановки видимого потока: 1 плательщиков, исходящих 0, глубина 3/4.",3,False,1,0,203400.0,0.0,1,0,0.00029893838380215467,0.0,False,3,0.0,1,0,1,0,203400.0,0.0,1,0,0.0002921613202239594,0.0,0,1877,203400.0,203400.0,203400.0,0.0,0.0,0.0,1,2026-07-16,2026-07-16,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0.0,-1.0,0,0.6894803548795945,0.28010139416983526,0.3257287705956908,0,0,0.0,0.0,0.0,0.0,0.0,0.772,0.0,0.2424
100000005142492100,peripheral,0.8,6,0.2806,"Недостаточно признаков роли: 1 входящих, 1 исходящих связей, глубина 3/4.",3,False,1,1,10000.0,57000.0,1,1,0.0018987052773573193,5.7,False,1,1.0,1,1,1,1,10000.0,57000.0,1,1,0.0019077900971988637,0.0,0,1877,10000.0,10000.0,10000.0,57000.0,57000.0,57000.0,1,2026-07-28,2026-07-28,0.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0.7014925373134329,0,0.4619771863117871,0.670468948035488,0.991128010139417,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2831
100000002893020100,peripheral,0.5,8,0.1085,"Недостаточно признаков роли: 1 входящих, 0 исходящих связей, глубина 3/4.",3,False,1,0,18340.0,0.0,1,0,0.0003103448189944721,0.0,False,1,0.0,1,0,1,0,18340.0,0.0,1,0,0.00029240245264606314,0.0,0,1877,18340.0,18340.0,18340.0,0.0,0.0,0.0,1,2026-07-03,2026-07-03,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0.0,-1.0,0,0.155893536121673,0.28010139416983526,0.3333333333333333,0,0,0.0,0.0,0.0,0.0,0.0,0.5481,0.0,0.109
100000004500444100,peripheral,0.8,14,0.4753,"Недостаточно признаков роли: 2 входящих, 1 исходящих связей, глубина 3/4.",3,False,2,1,180000.0,74000.0,7,5,0.00046168520117285207,0.4111111111111111,False,1,0.42857142857142855,2,1,2,1,180000.0,74000.0,7,5,0.0004643947559108734,5.565449688334818e-06,0,1877,25714.285714285714,20000.0,50000.0,14800.0,11000.0,32000.0,8,2026-07-01,2026-07-23,37043.41082722115,1.0690449676496976,4.0,1.5,1.5,0.625,0.5555555555555556,1.0,0.5555555555555556,1.0,0,0.0,-0.41732283464566927,0,0.7313054499366286,0.8307984790874525,0.8453738910012675,1,1,0.14285714285714285,0.4111111111111111,0.0,0.0,0.0,0.0,0.0,0.7423
100000008454065100,terminal,0.5781,14,0.1571,"Возможная точка остановки видимого потока: 1 плательщиков, исходящих 0, глубина 3/4.",3,False,1,0,24050.0,0.0,1,0,0.00032388701668294536,0.0,False,1,0.0,1,0,1,0,24050.0,0.0,1,0,0.00029236706618660175,0.0,0,1877,24050.0,24050.0,24050.0,0.0,0.0,0.0,1,2026-07-01,2026-07-01,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0.0,-1.0,0,0.2173637515842839,0.28010139416983526,0.3320659062103929,0,0,0.0,0.0,0.0,0.0,0.0,0.5781,0.0,0.1244
100000008416433100,terminal,0.5566,14,0.1432,"Возможная точка остановки видимого потока: 1 плательщиков, исходящих 0, глубина 3/4.",3,False,1,0,20000.0,0.0,1,0,0.00032388701668294536,0.0,False,1,0.0,1,0,1,0,20000.0,0.0,1,0,0.0002912223270400026,0.0,0,1877,20000.0,20000.0,20000.0,0.0,0.0,0.0,1,2026-07-16,2026-07-16,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0.0,-1.0,0,0.17237008871989862,0.28010139416983526,0.28390367553865653,0,0,0.0,0.0,0.0,0.0,0.0,0.5566,0.0,0.1131
100000005265073100,peripheral,0.8,20,0.3008,"Недостаточно признаков роли: 1 входящих, 1 исходящих связей, глубина 3/4.",3,False,1,1,5000.0,9000.0,1,1,0.0003720876234474185,1.8,False,2,0.0,1,1,1,1,5000.0,9000.0,1,1,0.0002991258827616204,5.565449688334818e-06,0,1877,5000.0,5000.0,5000.0,9000.0,9000.0,9000.0,2,2026-07-07,2026-07-21,2828.42712474619,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0.2857142857142857,0,0.08998732572877059,0.670468948035488,0.47465145754119137,0,0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.1901
100000006734214100,coordinator,0.9039,4,0.8193,"Кандидат на координирующий узел: 5+3 связей, 3 seed в путях, 3 соседних кластеров.",3,False,5,3,610000.0,36000.0,10,4,0.0005514096372067819,0.05901639344262295,False,3,0.2,5,3,5,3,610000.0,36000.0,10,4,0.0006063901366273082,2.504452359750668e-05,0,1877,61000.0,62500.0,100000.0,9000.0,9000.0,13000.0,11,2026-07-02,2026-07-29,41448.98288038178,0.46709936649691375,2.0,1.2727272727272727,1.2727272727272727,0.36363636363636365,0.45901639344262296,0.5,0.45901639344262296,0.5,3,0.9677491103202847,-0.8885448916408669,0,0.8973384030418251,0.976552598225602,0.9188846641318125,0,0,0.0,0.05901639344262295,0.8302,0.0,0.0,0.0,0.9039,0.7884
100000002611334100,peripheral,0.8,0,0.3345,"Недостаточно признаков роли: 1 входящих, 1 исходящих связей, глубина 3/4.",3,False,1,1,48288.0,15500.0,1,1,0.0003091028484681813,0.3209907223326706,False,1,0.0,1,1,1,1,48288.0,15500.0,1,1,0.0003053380307806398,5.565449688334818e-06,0,1877,48288.0,48288.0,48288.0,15500.0,15500.0,15500.0,2,2026-07-02,2026-07-29,23184.61714154452,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0.0,-0.5140151752680755,0,0.4512040557667934,0.670468948035488,0.550063371356147,0,0,0.0,0.3209907223326706,0.0,0.0,0.0,0.0,0.0,0.2804
100000006225798100,coordinator,0.8333,16,0.7616,"Кандидат на координирующий узел: 3+2 связей, 3 seed в путях, 2 соседних кластеров.",3,False,3,2,722000.0,26300.0,4,2,0.000319452623364899,0.03642659279778394,False,3,0.0,3,2,3,2,722000.0,26300.0,4,2,0.00035996892038230857,1.1130899376669635e-05,0,1877,180500.0,140000.0,400000.0,13150.0,13150.0,21000.0,5,2026-07-06,2026-07-23,149720.6665761277,0.4472135954999579,2.0,1.2,1.2,0.4,0.554016620498615,0.7984790874524715,0.554016620498615,0.7984790874524715,2,0.9426156583629893,-0.929707336629694,0,0.9049429657794676,0.9309252217997465,0.7541191381495564,0,0,0.0,0.03642659279778394,0.7941,0.0,0.0,0.0,0.8333,0.762
100000002849158100,consolidator,0.821,7,0.7373,"Признаки консолидации: 3 плательщиков, входящий поток 723,000 ₸; доля крупнейшего 53%.",3,False,3,1,723000.0,1313000.0,3,3,0.0003662649385807291,1.8160442600276625,False,3,1.0,3,1,3,1,723000.0,1313000.0,3,3,0.00033624556849174277,1.1200905033126676e-05,0,1877,241000.0,245000.0,385000.0,437666.6666666667,416000.0,723000.0,3,2026-07-25,2026-07-31,675456.3889203605,1.7320508075688772,4.0,2.0,2.0,0.5,0.5325034578146611,1.0,0.5325034578146611,1.0,1,0.8765569395017794,0.28978388998035365,0,0.9797211660329531,0.9005069708491762,0.7135614702154626,0,0,0.0,1.8160442600276625,0.821,0.0,0.0,0.0,0.0,0.779
100000008686214100,terminal,0.5828,3,0.2102,"Возможная точка остановки видимого потока: 1 плательщиков, исходящих 0, глубина 3/4.",3,False,1,0,25000.0,0.0,1,0,0.0003185065943611119,0.0,False,2,0.0,1,0,1,0,25000.0,0.0,1,0,0.00029772792993778554,0.0,0,1877,25000.0,25000.0,25000.0,0.0,0.0,0.0,1,2026-07-22,2026-07-22,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0.0,-1.0,0,0.229404309252218,0.28010139416983526,0.449936628643853,0,0,0.0,0.0,0.0,0.0,0.0,0.5828,0.0,0.1274
100000004931931100,peripheral,0.8,0,0.3435,"Недостаточно признаков роли: 1 входящих, 1 исходящих связей, глубина 3/4.",3,False,1,1,23938.0,45000.0,1,1,0.0003182320240302013,1.8798562954298605,False,2,0.0,1,1,1,1,23938.0,45000.0,1,1,0.000291814036684862,5.565449688334818e-06,0,1877,23938.0,23938.0,23938.0,45000.0,45000.0,45000.0,2,2026-07-07,2026-07-10,14893.083025351065,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0.30552090284023325,0,0.46514575411913817,0.670468948035488,0.30798479087452474,0,0,0.0,1.8798562954298605,0.0,0.0,0.0,0.0,0.0,0.2839
100000007510875100,peripheral,0.5349,7,0.1396,"Недостаточно признаков роли: 1 входящих, 0 исходящих связей, глубина 3/4.",3,False,1,0,5000.0,0.0,1,0,0.0006853103449301039,0.0,False,1,0.0,1,0,1,0,5000.0,0.0,1,0,0.00035624626017075875,0.0,0,1877,5000.0,5000.0,5000.0,0.0,0.0,0.0,1,2026-07-05,2026-07-05,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0.0,-1.0,0,0.005069708491761723,0.28010139416983526,0.7414448669201521,0,0,0.0,0.0,0.0,0.0,0.0,0.4651,0.0,0.0713
100000005233755100,peripheral,0.8,16,0.2767,"Недостаточно признаков роли: 1 входящих, 1 исходящих связей, глубина 3/4.",3,False,1,1,25000.0,5000.0,1,1,0.000313969364068565,0.2,False,1,1.0,1,1,1,1,25000.0,5000.0,1,1,0.00029160766980870415,5.565449688334818e-06,0,1877,25000.0,25000.0,25000.0,5000.0,5000.0,5000.0,1,2026-07-08,2026-07-08,0.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0,0.0,-0.6666666666666666,0,0.2832699619771863,0.670468948035488,0.2991128010139417,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2384
100000008042075100,peripheral,0.5349,23,0.0825,"Недостаточно признаков роли: 1 входящих, 0 исходящих связей, глубина 3/4.",3,False,1,0,5000.0,0.0,1,0,0.0005926856857944902,0.0,False,1,0.0,1,0,1,0,5000.0,0.0,1,0,0.00029195667457243503,0.0,0,1877,5000.0,5000.0,5000.0,0.0,0.0,0.0,1,2026-07-01,2026-07-01,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0.0,-1.0,0,0.005069708491761723,0.28010139416983526,0.3105196451204056,0,0,0.0,0.0,0.0,0.0,0.0,0.4651,0.0,0.0713
100000001680944100,terminal,0.8099,17,0.3832,"Возможная точка остановки видимого потока: 1 плательщиков, исходящих 0, глубина 3/4.",3,False,1,0,393000.0,0.0,1,0,0.0003178457495509342,0.0,False,3,0.0,1,0,1,0,393000.0,0.0,1,0,0.00034558988439926675,0.0,0,1877,393000.0,393000.0,393000.0,0.0,0.0,0.0,1,2026-07-31,2026-07-31,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0.0,-1.0,0,0.8174904942965779,0.28010139416983526,0.7300380228136882,0,0,0.0,0.0,0.0,0.0,0.0,0.8099,0.0,0.2744
100000008417029100,terminal,0.7161,7,0.2876,"Возможная точка остановки видимого потока: 1 плательщиков, исходящих 0, глубина 3/4.",3,False,1,0,100000.0,0.0,1,0,0.0003360603978850932,0.0,False,2,0.0,1,0,1,0,100000.0,0.0,1,0,0.00030663007931043686,0.0,0,1877,100000.0,100000.0,100000.0,0.0,0.0,0.0,1,2026-07-29,2026-07-29,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0.0,-1.0,0,0.5386565272496832,0.28010139416983526,0.55893536121673,0,0,0.0,0.0,0.0,0.0,0.0,0.7161,0.0,0.2047
100000004975919100,peripheral,0.8,3,0.2913,"Недостаточно признаков роли: 1 входящих, 2 исходящих связей, глубина 3/4.",3,False,1,2,22351.0,15000.0,1,2,0.0003068560362361241,0.6711109122634334,False,1,0.0,1,2,1,2,22351.0,15000.0,1,2,0.00029011680628284717,1.1130899376669635e-05,0,1877,22351.0,22351.0,22351.0,7500.0,7500.0,10000.0,3,2026-07-02,2026-07-21,8931.259728242894,0.0,1.0,1.0,1.0,0.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0,0.0,-0.19680865304811115,0,0.32953105196451205,0.8307984790874525,0.24081115335868186,0,0,0.0,0.6711109122634334,0.0,0.0,0.0,0.0,0.0,0.2901
100000003087877100,terminal,0.7067,3,0.2173,"Возможная точка остановки видимого потока: 1 плательщиков, исходящих 0, глубина 3/4.",3,False,1,0,91486.0,0.0,1,0,0.00031305893102223723,0.0,False,1,0.0,1,0,1,0,91486.0,0.0,1,0,0.00029208517171407756,0.0,0,1877,91486.0,91486.0,91486.0,0.0,0.0,0.0,1,2026-07-11,2026-07-11,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0.0,-1.0,0,0.5196451204055766,0.28010139416983526,0.320659062103929,0,0,0.0,0.0,0.0,0.0,0.0,0.7067,0.0,0.1999
100000008295429100,terminal,0.8047,4,0.3406,"Возможная точка остановки видимого потока: 1 плательщиков, исходящих 0, глубина 3/4.",3,False,1,0,352000.0,0.0,1,0,0.00029893838380215467,0.0,False,3,0.0,1,0,1,0,352000.0,0.0,1,0,0.00029697732349136816,0.0,0,1877,352000.0,352000.0,352000.0,0.0,0.0,0.0,1,2026-07-20,2026-07-20,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0.0,-1.0,0,0.8010139416983524,0.28010139416983526,0.43979721166032953,0,0,0.0,0.0,0.0,0.0,0.0,0.8047,0.0,0.2703
100000003254277100,transit,0.8713,0,0.526,Возможный транзит: наблюдаемый выход/вход 91%; похожие суммы за ≤2 дня у 100% входящих.,3,False,1,1,49200.0,44997.0,1,1,0.00029863087813025756,0.9145731707317073,False,2,1.0,1,1,1,1,49200.0,44997.0,1,1,0.0002883402365962997,5.565449688334818e-06,0,1877,49200.0,49200.0,49200.0,44997.0,44997.0,44997.0,1,2026-07-06,2026-07-06,0.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0,0.0,-0.044619255390299054,0,0.5221799746514575,0.670468948035488,0.1394169835234474,1,1,1.0,0.9145731707317073,0.0,0.0,0.8713,0.0,0.0,0.4482
100000005314565100,terminal,0.7753,0,0.3144,"Возможная точка остановки видимого потока: 1 плательщиков, исходящих 0, глубина 3/4.",3,False,1,0,218500.0,0.0,3,0,0.0003091028484681813,0.0,False,1,0.0,1,0,1,0,218500.0,0.0,3,0,0.0003750215171110066,0.0,0,1877,72833.33333333333,100000.0,107000.0,0.0,0.0,0.0,1,2026-07-07,2026-07-07,0.0,0.0,3.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,0,0.0,-1.0,0,0.6996197718631179,0.28010139416983526,0.7820025348542459,0,0,0.0,0.0,0.0,0.0,0.0,0.7753,0.0,0.2449
100000002951898100,terminal,0.6279,14,0.1946,"Возможная точка остановки видимого потока: 1 плательщиков, исходящих 0, глубина 3/4.",3,False,1,0,39990.0,0.0,1,0,0.00032388701668294536,0.0,False,1,0.0,1,0,1,0,39990.0,0.0,1,0,0.00029687253334630294,0.0,0,1877,39990.0,39990.0,39990.0,0.0,0.0,0.0,1,2026-07-08,2026-07-08,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0.0,-1.0,0,0.3396704689480355,0.28010139416983526,0.4385297845373891,0,0,0.0,0.0,0.0,0.0,0.0,0.6279,0.0,0.1549
100000001009583100,terminal,0.8104,4,0.3463,"Возможная точка остановки видимого потока: 1 плательщиков, исходящих 0, глубина 3/4.",3,False,1,0,393740.0,0.0,1,0,0.00029893838380215467,0.0,False,3,0.0,1,0,1,0,393740.0,0.0,1,0,0.00029833008241722037,0.0,0,1877,393740.0,393740.0,393740.0,0.0,0.0,0.0,1,2026-07-31,2026-07-31,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0.0,-1.0,0,0.8187579214195184,0.28010139416983526,0.45627376425855515,0,0,0.0,0.0,0.0,0.0,0.0,0.8104,0.0,0.2747
100000004064431100,peripheral,0.8,24,0.1478,"Недостаточно признаков роли: 1 входящих, 1 исходящих связей, глубина 3/4.",3,False,1,1,26000.0,10000.0,1,1,0.0003409034998313689,0.38461538461538464,False,1,1.0,1,1,1,1,26000.0,10000.0,1,1,0.0002910534469463005,0.0,2,17,26000.0,26000.0,26000.0,10000.0,10000.0,10000.0,2,2026-07-24,2026-07-26,11313.70849898476,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0.0,-0.4444444444444444,0,0.3200253485424588,0.670468948035488,0.27756653992395436,0,0,0.0,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.2476
100000001927599100,terminal,0.8745,8,0.3506,"Возможная точка остановки видимого потока: 2 плательщиков, исходящих 0, глубина 3/4.",3,False,2,0,188000.0,0.0,2,0,0.00036355366574671933,0.0,False,2,0.0,2,0,2,0,188000.0,0.0,2,0,0.0003272554677154655,0.0,0,1877,94000.0,94000.0,130000.0,0.0,0.0,0.0,1,2026-07-08,2026-07-08,0.0,0.0,2.0,2.0,2.0,0.0,0.6914893617021277,0.0,0.6914893617021277,0.0,0,0.0,-1.0,0,0.6742712294043093,0.670468948035488,0.6920152091254753,0,0,0.0,0.0,0.0,0.0,0.0,0.8745,0.0,0.3362
100000007737775100,peripheral,0.524,33,0.1471,"Недостаточно признаков роли: 1 входящих, 0 исходящих связей, глубина 3/4.",3,False,1,0,6000.0,0.0,1,0,0.0004810582630324179,0.0,False,2,0.0,1,0,1,0,6000.0,0.0,1,0,0.00030312962676534933,0.0,0,1877,6000.0,6000.0,6000.0,0.0,0.0,0.0,1,2026-07-06,2026-07-06,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0.0,-1.0,0,0.017743979721166033,0.28010139416983526,0.5348542458808618,0,0,0.0,0.0,0.0,0.0,0.0,0.476,0.0,0.0745
100000003157679100,terminal,0.967,7,0.5572,"Возможная точка остановки видимого потока: 4 плательщиков, исходящих 0, глубина 3/4.",3,False,4,0,541000.0,0.0,4,0,0.00038972747512095173,0.0,False,4,0.0,4,0,4,0,541000.0,0.0,4,0,0.0003728530959036694,0.0,0,1877,135250.0,115000.0,245000.0,0.0,0.0,0.0,3,2026-07-13,2026-07-29,56038.67711976554,0.5773502691896257,2.0,1.3333333333333333,1.3333333333333333,0.33333333333333337,0.45286506469500926,0.0,0.45286506469500926,0.0,1,0.8765569395017794,-1.0,0,0.8783269961977186,0.9005069708491762,0.7769328263624842,0,0,0.0,0.0,0.8797,0.0,0.0,0.967,0.0,0.7337
100000001229743100,peripheral,0.8,0,0.2333,"Недостаточно признаков роли: 1 входящих, 1 исходящих связей, глубина 3/4.",3,False,1,1,7000.0,9000.0,1,1,0.0003091028484681813,1.2857142857142858,False,1,0.0,1,1,1,1,7000.0,9000.0,1,1,0.0002884350404884854,5.565449688334818e-06,0,1877,7000.0,7000.0,7000.0,9000.0,9000.0,9000.0,2,2026-07-02,2026-07-08,1414.213562373095,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0.125,0,0.12230671736375158,0.670468948035488,0.1444866920152091,0,0,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.1982
100000003795588100,terminal,0.8118,0,0.3211,"Возможная точка остановки видимого потока: 1 плательщиков, исходящих 0, глубина 3/4.",3,False,1,0,400000.0,0.0,2,0,0.0003051701492853237,0.0,False,1,0.0,1,0,1,0,400000.0,0.0,2,0,0.00032104219550652184,0.0,0,1877,200000.0,200000.0,200000.0,0.0,0.0,0.0,1,2026-07-18,2026-07-18,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0,0.0,-1.0,0,0.8238276299112801,0.28010139416983526,0.6730038022813688,0,0,0.0,0.0,0.0,0.0,0.0,0.8118,0.0,0.276
100000002301828100,terminal,0.6439,16,0.1915,"Возможная точка остановки видимого потока: 1 плательщиков, исходящих 0, глубина 3/4.",3,False,1,0,46977.0,0.0,1,0,0.00030849222821320875,0.0,False,1,0.0,1,0,1,0,46977.0,0.0,1,0,0.00029296342924915497,0.0,0,1877,46977.0,46977.0,46977.0,0.0,0.0,0.0,1,2026-07-19,2026-07-19,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0.0,-1.0,0,0.37896070975918883,0.28010139416983526,0.35107731305449935,0,0,0.0,0.0,0.0,0.0,0.0,0.6439,0.0,0.1648
100000005409156100,terminal,0.8988,4,0.4025,"Возможная точка остановки видимого потока: 2 плательщиков, исходящих 0, глубина 3/4.",3,False,2,0,260080.0,0.0,2,0,0.00033584320142431446,0.0,False,3,0.0,2,0,2,0,260080.0,0.0,2,0,0.00042393100512820185,0.0,0,1877,130040.0,130040.0,189160.0,0.0,0.0,0.0,2,2026-07-11,2026-07-17,83608.30580749738,0.0,1.0,1.0,1.0,0.0,0.7273146724084897,0.0,0.7273146724084897,0.0,0,0.0,-1.0,0,0.7376425855513308,0.670468948035488,0.835234474017744,0,0,0.0,0.0,0.0,0.0,0.0,0.8988,0.0,0.352
100000002513028100,distributor,0.7603,60,0.6217,"Веерное распределение: 3 получателей, исходящий поток 332,709 ₸.",3,False,1,3,9500.0,332709.0,1,24,0.0005303626779024421,35.022,False,1,0.0,1,3,1,3,9500.0,332709.0,1,24,0.0003055978968624265,1.669634906500445e-05,0,1877,9500.0,9500.0,9500.0,13862.875,9499.5,46710.0,16,2026-07-03,2026-07-31,18091.207110891377,0.6291528696058958,3.0,1.5625,1.5625,0.4791666666666667,1.0,0.7243567201368163,1.0,0.7243567201368163,1,0.8765569395017794,0.9444783743268003,0,0.7858048162230672,0.9005069708491762,0.5525982256020279,0,0,0.0,2.0,0.0,0.7603,0.0,0.0,0.0,0.7599
100000003218308100,peripheral,0.5,0,0.1003,"Недостаточно признаков роли: 1 входящих, 0 исходящих связей, глубина 3/4.",3,False,1,0,11165.0,0.0,1,0,0.00029863087813025756,0.0,False,2,0.0,1,0,1,0,11165.0,0.0,1,0,0.0002861981066494379,0.0,0,1877,11165.0,11165.0,11165.0,0.0,0.0,0.0,1,2026-07-20,2026-07-20,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0.0,-1.0,0,0.07224334600760456,0.28010139416983526,0.010139416983523447,0,0,0.0,0.0,0.0,0.0,0.0,0.5085,0.0,0.0881
100000008489604100,peripheral,0.5,1,0.0686,"Недостаточно признаков роли: 1 входящих, 0 исходящих связей, глубина 3/4.",3,False,1,0,11000.0,0.0,1,0,0.00029740495314061903,0.0,False,1,0.0,1,0,1,0,11000.0,0.0,1,0,0.0002872861497883023,0.0,1,270,11000.0,11000.0,11000.0,0.0,0.0,0.0,1,2026-07-02,2026-07-02,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0.0,-1.0,0,0.07097591888466413,0.28010139416983526,0.058301647655259824,0,0,0.0,0.0,0.0,0.0,0.0,0.5075,0.0,0.0878
